arrival_date_year,adults,children,is_repeated_guest,total_of_special_requests,adr,hotel,lead_time,is_canceled,previous_cancellations,booking_changes,required_car_parking_spaces
2017,2,0.0,0,2,128.0,0,33,0,0,0,0
2016,2,0.0,0,0,80.3,0,57,0,0,0,0
2017,2,0.0,0,1,70.0,0,1,0,0,0,0
2016,2,0.0,0,1,53.97,0,36,0,0,0,0
2016,2,0.0,0,2,110.0,0,23,0,0,0,0
2017,2,0.0,0,1,139.5,0,170,1,0,0,0
2017,2,0.0,0,1,107.1,0,181,1,0,0,0
2016,2,0.0,0,2,50.4,1,192,0,0,0,0
2016,2,0.0,0,0,96.0,1,13,0,0,0,1
2016,2,0.0,0,2,79.38,0,69,1,0,0,0
2017,2,0.0,0,0,151.0,1,123,1,0,0,0
2016,2,0.0,0,1,103.89,0,34,0,0,0,0
2015,3,0.0,0,1,109.61,0,2,0,0,0,0
2016,2,0.0,0,1,160.0,1,205,1,0,0,0
2016,2,0.0,0,0,146.75,1,259,0,0,0,0
2016,3,0.0,0,2,148.5,0,54,0,0,1,0
2016,1,0.0,0,0,56.0,1,1,0,0,0,1
2016,0,0.0,0,2,89.2,0,36,0,0,2,0
2016,2,0.0,0,0,108.0,1,154,0,0,0,0
2017,2,0.0,0,0,99.0,0,181,1,0,0,0
2017,1,0.0,0,0,92.0,1,62,0,0,1,1
2017,1,0.0,1,1,30.0,1,2,0,0,0,0
2017,2,0.0,0,1,107.1,0,278,1,0,0,0
2016,2,1.0,0,1,65.0,0,3,0,0,0,0
2017,3,0.0,0,3,148.0,0,115,0,0,0,0
2016,2,0.0,0,0,91.0,0,4,1,0,0,0
2016,2,0.0,0,0,218.0,0,11,0,0,1,1
2017,2,0.0,0,1,103.5,0,26,1,0,0,0
2017,2,0.0,0,0,93.6,0,56,1,0,0,0
2017,2,0.0,0,0,152.1,0,52,1,0,0,0
2017,2,0.0,0,0,135.0,0,66,1,0,0,0
2015,1,0.0,0,0,25.0,1,4,0,0,0,0
2016,3,0.0,0,3,96.94,1,60,0,0,0,0
2016,2,0.0,0,0,99.95,0,112,0,0,0,0
2017,2,0.0,0,0,120.0,0,67,0,0,0,0
2016,2,0.0,0,1,37.8,1,94,1,0,0,0
2015,2,0.0,0,1,50.0,1,77,1,0,0,0
2016,2,0.0,0,2,48.0,1,12,0,0,1,0
2017,2,0.0,0,1,60.98,0,62,1,0,0,0
2017,1,0.0,0,0,87.6,0,26,0,0,1,0
2015,2,0.0,0,1,88.0,0,327,0,0,0,0
2017,1,0.0,1,1,104.0,0,14,0,0,0,1
2015,2,1.0,0,1,75.0,0,37,0,0,0,0
2017,2,0.0,0,0,94.4,0,24,1,0,0,0
2016,2,0.0,0,1,84.33,0,133,0,0,0,0
2017,1,0.0,0,2,80.0,0,2,0,0,0,0
2016,2,0.0,0,0,135.9,0,157,1,0,0,0
2016,2,0.0,0,1,94.5,0,213,0,0,0,0
2016,1,0.0,0,0,67.0,1,152,0,0,2,0
2016,2,0.0,0,2,60.2,1,146,0,0,0,1
2017,2,0.0,0,1,174.8,1,295,0,0,0,0
2017,2,0.0,0,0,138.38,1,329,1,0,0,0
2016,2,0.0,0,0,80.0,1,0,0,0,0,0
2017,3,0.0,0,1,240.0,0,43,1,0,0,0
2015,1,0.0,1,0,65.0,0,5,0,0,0,0
2016,2,0.0,0,1,122.43,1,0,0,0,0,1
2016,2,0.0,0,0,70.0,0,190,1,1,0,0
2016,2,0.0,0,0,0.0,1,4,0,0,0,0
2016,2,0.0,0,0,141.0,0,21,1,0,0,0
2016,2,0.0,0,1,80.75,0,213,1,0,0,0
2016,2,0.0,0,0,125.1,0,58,1,0,0,0
2017,2,0.0,0,0,95.0,1,0,0,0,0,0
2017,1,0.0,1,0,68.0,1,0,0,0,0,0
2017,2,0.0,0,2,107.1,0,14,0,0,0,1
2016,2,0.0,0,1,88.0,0,1,0,0,0,1
2017,2,0.0,0,0,111.0,0,54,0,0,0,0
2017,2,0.0,0,1,100.0,0,273,0,0,0,0
2015,2,2.0,0,0,221.43,1,53,0,0,0,0
2015,2,0.0,0,0,91.0,0,17,0,0,0,0
2016,2,0.0,0,2,119.85,0,78,0,0,0,0
2016,2,1.0,0,1,141.1,0,83,0,0,1,0
2017,2,0.0,0,1,99.0,0,186,0,0,0,0
2017,1,1.0,0,3,180.0,0,8,0,0,1,0
2016,2,0.0,0,1,82.45,0,93,0,0,0,0
2016,2,0.0,0,1,77.85,1,83,0,0,0,0
2016,2,0.0,0,0,100.63,0,100,1,0,0,0
2017,2,0.0,0,0,89.1,0,165,1,0,0,0
2016,2,1.0,0,2,134.85,1,173,0,0,0,1
2016,2,0.0,0,1,84.5,1,2,0,0,0,1
2016,2,0.0,0,2,122.0,1,130,0,0,0,0
2016,2,0.0,0,0,149.4,0,30,1,0,0,0
2016,2,0.0,0,0,150.6,1,193,0,0,0,0
2017,2,0.0,0,4,129.18,0,325,0,0,0,0
2016,2,0.0,0,0,40.5,0,122,0,0,2,0
2016,3,0.0,0,2,143.22,0,2,0,0,0,0
2017,3,0.0,0,1,220.0,0,3,0,0,0,0
2015,2,0.0,0,1,115.2,0,47,0,0,0,1
2017,2,0.0,0,0,79.2,0,63,0,0,3,0
2017,2,0.0,0,0,77.76,0,58,0,0,0,0
2017,3,0.0,0,1,171.0,0,75,0,0,0,0
2016,2,2.0,0,0,240.0,1,128,1,0,0,0
2015,2,0.0,0,0,117.0,0,24,1,1,0,0
2016,2,0.0,0,0,80.75,0,76,1,0,0,0
2017,2,0.0,0,0,99.0,0,107,0,0,0,0
2017,1,0.0,0,1,61.52,0,138,0,0,0,0
2017,2,0.0,0,0,120.0,0,111,1,0,0,0
2016,2,0.0,0,0,96.0,1,338,0,0,0,0
2017,2,0.0,0,0,99.0,0,138,0,0,0,0
2017,2,0.0,0,0,48.8,1,50,0,0,0,0
2016,2,2.0,0,0,105.0,1,42,0,0,1,0
2015,2,0.0,0,2,52.0,1,25,0,0,0,0
2016,2,0.0,0,1,90.0,0,422,0,0,0,0
2016,2,0.0,0,1,187.0,1,180,0,0,2,0
2017,2,0.0,0,0,79.2,0,106,1,0,0,0
2016,2,0.0,0,0,114.04,0,170,1,0,2,0
2017,2,0.0,0,0,144.0,0,112,0,0,0,0
2017,2,0.0,0,2,140.0,1,2,1,0,0,0
2016,1,0.0,0,0,0.0,0,7,0,0,0,0
2016,3,0.0,0,0,137.7,0,36,1,0,0,0
2016,1,0.0,0,0,95.67,0,276,0,0,0,0
2016,2,0.0,0,1,71.1,0,39,1,0,0,0
2017,2,0.0,0,0,155.0,0,142,1,0,0,0
2017,3,0.0,1,0,136.0,0,0,0,0,0,0
2015,1,0.0,0,0,152.0,0,0,0,0,0,0
2017,2,0.0,0,1,104.4,0,73,0,0,0,0
2017,1,0.0,0,1,97.0,1,1,0,0,0,0
2016,2,0.0,0,0,80.75,0,194,0,0,0,0
2017,2,0.0,0,0,136.8,0,94,0,0,0,0
2015,3,0.0,0,0,195.6,1,76,0,0,0,1
2016,2,0.0,0,0,197.2,1,98,0,0,1,1
2017,2,0.0,0,0,108.0,0,49,0,0,0,0
2016,2,0.0,0,0,90.0,0,47,1,0,1,0
2017,1,0.0,0,1,112.0,0,1,0,0,0,0
2015,2,0.0,0,0,96.25,0,6,0,0,0,1
2016,2,0.0,0,1,79.2,0,114,0,0,0,0
2015,2,0.0,0,1,127.51,0,5,1,1,1,0
2016,2,0.0,0,1,85.5,0,142,0,0,0,0
2015,2,0.0,0,2,110.8,0,118,0,0,0,0
2016,2,0.0,0,1,0.0,0,23,0,0,1,0
2016,2,0.0,0,0,93.0,0,48,0,0,0,0
2017,2,0.0,0,1,139.5,0,102,0,0,1,0
2016,2,0.0,0,0,171.5,1,147,0,0,0,1
2017,2,0.0,0,0,91.8,0,68,0,0,0,0
2017,1,0.0,0,0,60.0,0,44,0,0,2,0
2016,1,0.0,0,0,65.0,0,3,1,0,0,0
2016,2,0.0,0,1,88.4,0,7,0,0,0,0
2016,2,0.0,0,0,85.0,1,0,0,0,0,0
2015,2,1.0,0,0,99.1,1,0,0,0,0,1
2016,2,0.0,0,0,109.65,0,85,1,0,0,0
2016,1,0.0,0,0,99.0,0,4,0,0,0,0
2016,2,0.0,0,0,54.0,1,236,0,0,0,1
2017,2,0.0,0,1,71.69,0,26,0,0,0,0
2017,2,0.0,0,0,98.0,0,7,0,0,0,0
2016,2,0.0,0,0,204.0,0,13,0,0,1,1
2016,3,0.0,0,0,179.2,1,27,1,0,0,0
2016,2,0.0,0,1,45.0,1,0,0,0,0,0
2016,2,0.0,0,1,140.4,0,41,0,0,0,0
2016,2,0.0,0,0,65.54,0,8,1,0,0,0
2016,2,0.0,0,0,95.0,0,3,1,0,0,0
2016,2,0.0,0,1,97.0,0,20,0,0,0,0
2015,2,0.0,0,1,89.0,0,0,1,0,0,0
2016,2,0.0,0,0,105.3,0,78,1,0,0,0
2016,2,0.0,0,0,51.47,1,108,0,0,2,0
2017,2,0.0,0,1,38.4,1,0,0,0,0,0
2017,2,0.0,0,1,90.0,0,195,1,0,0,0
2016,1,1.0,0,1,79.27,0,206,0,0,1,0
2017,2,0.0,0,1,119.57,0,85,1,0,0,0
2016,2,0.0,0,0,63.0,0,35,1,0,0,0
2017,2,0.0,0,0,79.2,0,51,0,0,0,0
2016,2,0.0,0,0,86.6,0,8,0,0,0,0
2016,2,0.0,0,1,50.0,1,52,0,0,0,0
2016,2,0.0,0,0,82.45,0,74,1,0,0,0
2016,2,0.0,0,0,179.0,1,141,1,0,0,0
2015,2,0.0,0,1,113.9,1,130,0,0,0,0
2015,2,0.0,0,1,107.0,1,68,0,0,0,0
2016,2,0.0,0,0,52.4,1,39,0,0,0,0
2016,1,0.0,1,0,0.0,0,0,0,0,0,0
2017,1,0.0,0,0,120.0,0,161,1,0,0,0
2016,1,0.0,0,0,119.0,0,26,0,0,0,0
2016,3,0.0,0,1,124.0,0,22,0,0,0,0
2016,2,0.0,0,0,81.9,0,67,0,0,0,0
2015,2,0.0,0,0,120.6,1,72,1,0,0,0
2016,2,0.0,0,0,71.1,0,47,1,0,0,0
2016,2,1.0,0,2,71.61,1,0,0,0,0,0
2017,3,0.0,0,1,192.0,1,21,0,0,2,1
2016,2,0.0,0,0,80.75,0,90,0,0,0,0
2015,1,0.0,0,1,44.1,1,0,0,0,1,0
2015,1,0.0,0,0,90.0,0,85,0,0,0,0
2016,2,0.0,0,0,45.86,1,153,1,0,0,0
2016,2,0.0,0,1,88.8,1,86,0,0,0,1
2017,2,0.0,0,0,114.9,0,197,1,0,0,0
2017,2,0.0,0,2,96.9,0,9,0,0,0,0
2015,2,2.0,0,1,150.0,1,27,0,0,0,1
2016,3,1.0,0,0,140.0,1,1,0,0,0,0
2017,3,1.0,0,0,198.0,1,187,1,0,0,0
2016,2,0.0,0,0,89.0,0,4,0,0,0,0
2016,2,2.0,0,2,168.3,0,0,0,0,1,0
2017,2,0.0,0,1,92.58,1,88,0,0,0,1
2016,2,0.0,0,0,71.6,0,160,1,0,0,0
2017,1,0.0,0,0,70.0,0,8,0,0,0,0
2015,2,0.0,0,1,149.7,1,14,0,0,0,1
2016,2,0.0,0,0,114.67,0,3,0,0,0,1
2016,2,0.0,0,1,60.0,0,88,0,0,0,0
2017,2,0.0,0,0,68.4,1,242,0,0,0,0
2017,3,0.0,0,2,174.6,0,207,0,0,0,0
2017,2,0.0,0,0,81.0,1,203,1,0,0,0
2017,1,0.0,0,0,74.8,0,47,1,0,0,0
2017,3,0.0,0,2,172.0,1,150,0,0,0,0
2015,2,0.0,0,2,134.0,1,78,0,0,0,0
2016,1,0.0,0,0,90.0,0,1,0,0,0,0
2016,2,0.0,0,1,65.0,0,235,0,0,0,0
2017,1,0.0,0,1,160.0,0,3,0,0,1,0
2016,2,0.0,0,1,42.0,1,87,0,0,0,0
2015,1,0.0,0,1,114.0,0,14,0,0,0,0
2016,2,0.0,0,0,142.67,0,8,1,0,0,0
2015,2,0.0,0,0,167.0,1,88,0,0,1,1
2016,2,0.0,0,1,97.0,0,18,1,0,0,0
2016,2,0.0,0,0,102.25,0,138,0,0,0,0
2016,3,0.0,0,0,146.7,0,70,1,0,0,0
2016,1,0.0,1,0,42.0,1,1,0,0,0,0
2015,2,0.0,0,1,85.42,0,60,0,0,0,0
2016,2,0.0,0,0,75.0,0,12,1,0,0,0
2015,2,0.0,0,0,0.0,1,254,0,0,0,0
2017,3,0.0,0,1,157.5,0,230,1,0,0,0
2016,2,0.0,0,2,106.0,1,196,1,1,0,0
2017,2,0.0,0,1,190.0,0,28,0,0,0,0
2016,2,0.0,0,0,72.0,1,364,0,0,0,1
2015,2,0.0,0,0,88.2,1,3,0,0,0,1
2016,2,0.0,0,0,79.0,1,1,0,0,0,0
2017,2,0.0,0,1,89.0,1,52,0,0,0,0
2016,2,0.0,0,0,91.0,0,24,1,0,0,0
2017,1,0.0,0,0,161.0,1,4,0,0,0,0
2016,2,0.0,0,0,120.0,1,1,0,0,0,1
2016,1,0.0,0,0,65.0,1,3,0,0,1,1
2017,2,0.0,0,1,196.0,1,0,0,0,0,1
2017,2,0.0,0,2,126.0,0,166,0,0,0,0
2017,2,0.0,0,1,74.25,1,321,1,0,2,0
2016,3,0.0,0,0,186.3,0,74,1,0,0,0
2016,2,1.0,0,1,127.99,0,209,1,0,3,0
2016,2,0.0,0,0,116.28,0,76,0,0,0,0
2016,2,0.0,0,0,80.0,0,14,0,0,0,0
2017,2,0.0,0,1,215.1,0,202,0,0,3,1
2016,2,0.0,0,0,91.1,1,103,0,0,0,0
2016,4,0.0,1,0,205.0,1,0,0,0,1,0
2017,2,0.0,0,0,116.1,1,259,1,0,0,0
2015,2,0.0,0,0,43.0,0,43,0,0,1,0
2017,2,0.0,0,0,102.43,0,18,1,0,0,0
2017,2,0.0,1,0,0.0,0,0,0,0,1,0
2015,2,0.0,0,1,62.5,1,61,0,0,2,1
2015,2,0.0,0,1,96.0,0,0,0,0,0,1
2016,2,0.0,1,0,54.9,1,3,0,0,0,1
2017,3,0.0,0,0,114.3,0,346,1,0,0,0
2016,2,0.0,0,1,37.8,1,61,0,0,0,0
2017,2,0.0,0,0,74.25,1,319,1,0,0,0
2016,2,0.0,0,0,88.33,0,16,1,0,0,0
2016,1,0.0,0,2,109.0,1,9,1,0,0,0
2016,1,0.0,0,0,110.0,0,118,0,0,1,0
2016,2,0.0,0,0,181.0,1,139,1,0,0,0
2016,2,0.0,0,0,77.89,0,199,1,0,0,0
2016,1,0.0,0,1,81.6,1,287,0,0,0,0
2017,2,0.0,0,3,108.49,0,120,0,0,0,0
2016,2,0.0,0,1,128.0,1,71,0,0,0,1
2015,2,0.0,0,1,68.0,1,11,1,1,0,0
2016,2,0.0,0,0,29.0,1,0,0,0,0,0
2017,2,0.0,0,0,100.0,0,11,0,0,0,0
2017,3,0.0,0,0,167.0,1,146,1,0,0,0
2015,2,0.0,0,1,107.03,0,25,0,0,0,0
2016,1,0.0,0,2,113.4,0,53,1,0,0,0
2016,2,0.0,0,2,174.25,0,39,0,0,0,0
2016,2,1.0,0,1,83.81,1,236,0,0,1,0
2016,2,0.0,0,0,119.7,0,31,0,0,0,0
2017,1,0.0,0,0,68.0,1,0,0,0,0,0
2016,1,0.0,0,0,81.0,0,99,0,0,1,0
2016,2,0.0,0,1,57.28,0,39,0,0,0,0
2016,2,0.0,0,1,110.46,0,18,0,0,0,0
2016,2,1.0,0,1,199.0,0,0,0,0,2,0
2015,2,0.0,0,0,164.4,1,41,1,0,0,0
2016,1,0.0,0,0,85.0,0,20,1,0,0,0
2016,2,0.0,0,1,102.75,1,41,1,0,0,0
2017,2,0.0,0,1,112.5,0,191,1,0,0,0
2016,3,0.0,0,0,159.3,0,63,1,0,0,0
2016,2,1.0,0,1,121.5,0,195,1,0,0,0
2016,2,0.0,0,1,125.1,0,47,0,0,0,0
2016,1,0.0,0,2,89.55,0,0,0,0,0,0
2016,3,0.0,0,2,218.45,0,9,0,0,0,0
2016,1,0.0,0,0,57.5,0,14,0,0,0,0
2017,3,0.0,0,0,167.7,0,149,1,0,0,0
2017,1,0.0,0,1,37.0,1,81,0,0,1,0
2016,2,0.0,0,0,86.43,1,57,0,0,0,0
2015,2,0.0,0,0,107.0,0,0,0,0,0,0
2017,2,0.0,1,2,170.0,1,0,0,0,0,0
2015,2,0.0,0,0,164.0,1,116,1,0,0,0
2016,2,0.0,0,0,130.0,0,12,0,0,0,0
2016,1,0.0,0,0,104.0,0,9,0,0,0,1
2016,2,0.0,0,0,129.6,0,77,1,0,0,0
2016,2,0.0,0,1,58.22,1,115,0,0,0,0
2016,2,0.0,0,1,121.0,1,150,1,0,0,0
2017,2,0.0,0,1,73.0,0,65,0,0,0,0
2017,2,2.0,0,0,118.32,0,42,1,0,1,0
2017,2,1.0,0,2,154.35,0,83,0,0,0,0
2017,2,2.0,0,2,180.0,1,82,0,0,0,0
2016,1,0.0,0,1,112.33,0,10,1,0,0,0
2015,1,0.0,0,1,39.0,1,5,0,0,0,0
2017,1,0.0,0,0,62.4,0,3,0,0,0,0
2017,2,0.0,0,0,99.0,0,176,1,0,0,0
2016,2,0.0,0,0,80.75,0,91,0,0,1,0
2016,2,0.0,0,0,87.3,0,88,0,0,1,0
2016,2,0.0,0,1,115.8,0,42,0,0,0,1
2016,2,0.0,0,0,75.0,0,8,0,0,0,0
2017,2,0.0,0,0,122.67,0,41,1,0,0,0
2016,1,0.0,0,0,47.79,1,259,0,0,1,0
2016,2,0.0,0,1,85.0,0,9,0,0,0,0
2016,2,0.0,0,1,159.0,0,19,1,0,0,0
2017,2,0.0,0,2,103.2,1,1,0,0,0,0
2016,1,1.0,0,1,55.0,1,2,0,0,0,1
2016,2,0.0,0,2,99.45,0,139,0,0,0,0
2015,1,0.0,0,1,55.8,0,31,0,0,0,0
2015,1,0.0,0,0,58.2,1,31,0,0,2,1
2016,3,0.0,0,1,159.84,0,103,0,0,0,0
2017,2,0.0,0,0,77.23,0,33,1,0,0,0
2017,1,0.0,0,2,117.0,0,158,0,0,0,0
2016,2,0.0,0,0,120.0,0,2,0,0,0,0
2017,2,1.0,0,1,123.3,0,277,0,0,0,0
2016,2,0.0,0,2,133.0,1,110,0,0,0,0
2017,2,0.0,0,0,80.0,0,0,0,0,0,0
2017,2,0.0,0,1,199.0,1,145,1,0,0,0
2015,2,0.0,0,0,68.0,1,11,0,0,0,0
2017,1,0.0,0,0,100.0,0,17,1,0,0,0
2015,2,0.0,0,1,32.4,1,118,0,0,0,0
2016,2,0.0,0,1,99.0,1,151,0,0,1,0
2017,1,0.0,1,1,65.0,0,1,0,0,0,0
2016,2,0.0,0,1,58.36,0,245,1,0,0,0
2016,1,0.0,0,0,96.0,0,88,1,0,1,0
2016,1,0.0,0,0,86.4,0,74,1,0,0,0
2017,2,0.0,1,1,72.0,1,2,0,0,2,1
2017,3,0.0,0,1,130.9,0,65,1,0,0,0
2016,1,0.0,0,0,90.9,0,214,1,0,0,0
2017,2,0.0,0,0,139.5,0,175,0,0,2,0
2016,3,1.0,0,0,140.0,1,39,0,0,0,0
2015,2,0.0,0,0,119.25,1,90,0,0,0,0
2016,2,0.0,0,1,66.24,1,96,0,0,1,0
2017,2,0.0,0,1,78.0,1,0,1,0,0,0
2016,1,0.0,0,0,73.92,0,9,0,0,0,0
2016,2,0.0,0,1,76.0,1,0,0,0,1,1
2015,2,0.0,0,0,29.0,1,11,0,0,0,0
2016,2,0.0,0,0,189.8,1,123,1,0,0,0
2017,2,0.0,0,2,88.98,0,59,0,0,2,0
2015,2,1.0,0,0,75.0,0,0,0,0,1,0
2016,2,0.0,0,1,80.75,0,100,0,0,0,0
2017,2,0.0,0,0,212.0,1,195,1,0,0,0
2017,2,0.0,0,0,118.0,0,27,0,0,1,0
2016,2,0.0,0,0,75.0,0,16,0,0,0,0
2015,1,0.0,0,1,147.25,0,43,0,0,0,0
2016,2,0.0,0,0,132.0,1,39,0,0,1,1
2016,2,0.0,0,1,69.92,0,158,0,0,0,0
2016,2,0.0,0,0,95.4,0,268,1,0,0,0
2017,1,1.0,0,1,140.98,1,9,0,0,0,0
2017,2,0.0,0,1,129.0,0,39,1,0,0,0
2016,2,0.0,0,0,75.05,0,29,1,0,0,0
2016,2,0.0,0,1,189.0,1,102,0,0,0,0
2016,2,0.0,0,1,43.8,1,72,0,0,3,1
2016,2,2.0,0,1,240.3,0,112,0,0,0,0
2017,3,0.0,0,1,127.93,0,28,1,0,0,0
2017,2,0.0,0,0,35.0,1,49,1,0,1,0
2016,2,0.0,0,0,82.45,0,115,0,0,0,0
2017,2,0.0,0,0,108.0,0,78,1,0,0,0
2016,2,0.0,0,0,45.1,1,62,0,0,0,0
2016,2,0.0,0,0,59.04,0,0,0,0,0,0
2017,2,0.0,0,1,78.0,1,10,0,0,0,0
2017,2,0.0,0,2,60.0,1,153,1,0,0,0
2016,2,0.0,0,0,85.33,1,191,0,0,1,0
2017,1,0.0,0,1,98.0,0,12,1,0,0,0
2016,1,0.0,0,0,40.0,1,0,0,0,0,1
2016,2,0.0,0,1,101.27,1,36,0,0,1,1
2016,2,0.0,0,0,135.8,0,16,0,0,0,0
2016,2,0.0,0,1,58.0,1,93,0,0,0,0
2017,2,0.0,0,1,169.0,1,12,0,0,0,1
2016,1,0.0,1,1,67.0,0,12,0,0,0,1
2017,2,0.0,1,0,102.0,1,0,0,0,1,1
2016,1,0.0,0,1,160.75,1,235,0,0,3,1
2017,2,0.0,0,2,146.67,0,35,1,0,0,0
2017,2,2.0,0,0,155.0,1,101,1,0,1,0
2016,2,0.0,0,2,81.0,1,236,0,0,0,0
2016,3,0.0,0,1,80.03,1,260,0,0,1,0
2016,2,0.0,0,1,80.0,0,1,0,0,0,0
2017,2,0.0,0,0,145.0,0,43,0,0,0,0
2017,2,0.0,0,0,121.5,1,153,0,0,0,0
2015,2,0.0,0,1,48.0,1,0,0,0,0,0
2017,2,0.0,0,0,37.8,1,154,1,0,0,0
2017,3,0.0,0,0,190.0,0,151,0,0,0,0
2016,2,0.0,0,0,164.0,0,15,0,0,0,0
2016,1,0.0,0,0,61.0,1,3,1,0,0,0
2015,2,0.0,0,2,94.5,0,47,0,0,0,0
2017,2,0.0,0,0,45.0,1,178,0,0,0,0
2016,2,0.0,0,0,137.76,0,27,1,0,0,0
2017,2,0.0,0,1,119.39,0,161,0,0,0,0
2017,2,0.0,0,0,92.85,1,93,0,0,0,0
2017,2,0.0,0,1,228.0,1,4,0,0,0,1
2017,2,0.0,0,0,92.0,1,55,1,0,0,0
2016,2,0.0,0,0,69.53,0,37,0,0,0,0
2015,2,0.0,0,3,124.0,0,0,0,0,0,0
2017,1,0.0,0,1,124.8,0,5,0,0,1,0
2016,2,0.0,0,1,106.5,0,2,0,0,0,1
2016,2,0.0,0,0,80.0,0,55,1,0,0,0
2015,2,0.0,0,0,125.51,1,90,0,0,0,1
2016,2,0.0,0,1,120.0,1,218,1,0,0,0
2015,2,0.0,0,1,105.3,0,38,1,1,0,0
2017,2,0.0,0,0,160.0,1,125,1,0,0,0
2016,2,0.0,0,3,56.0,1,120,0,0,0,0
2016,1,0.0,0,1,40.0,1,1,0,0,0,0
2015,2,0.0,0,0,62.0,0,83,0,0,0,0
2017,2,0.0,0,1,130.5,0,261,1,0,0,0
2016,2,0.0,0,1,85.0,1,1,0,0,0,0
2017,2,0.0,0,0,58.0,1,2,0,0,0,0
2015,2,0.0,0,0,101.5,1,111,0,0,0,0
2016,2,0.0,0,1,99.0,0,286,0,0,0,0
2016,1,0.0,0,3,169.0,0,9,0,0,0,1
2016,2,0.0,0,0,117.9,0,40,0,0,0,0
2017,2,0.0,0,0,60.0,0,84,1,0,0,0
2017,2,0.0,0,3,140.0,0,9,0,0,0,0
2016,1,0.0,1,2,0.0,0,0,0,0,0,1
2017,2,0.0,0,0,125.0,0,90,0,0,0,0
2015,2,0.0,0,0,63.66,1,81,0,0,0,0
2016,1,0.0,0,0,58.0,1,159,0,0,0,0
2016,2,0.0,0,0,100.8,1,165,0,0,0,0
2016,2,0.0,0,1,100.0,1,218,1,0,0,0
2016,2,0.0,0,0,161.0,1,2,0,0,0,0
2016,2,0.0,0,1,75.0,1,47,1,0,0,0
2016,2,0.0,0,0,93.0,0,8,0,0,0,0
2016,1,0.0,0,0,86.0,0,16,0,0,2,0
2017,3,0.0,0,2,165.0,0,4,0,0,0,0
2017,2,0.0,0,2,60.0,1,12,0,0,0,0
2016,1,0.0,0,0,40.0,1,2,0,0,0,0
2017,1,0.0,0,1,58.0,1,11,0,0,0,1
2017,1,0.0,0,0,88.2,0,63,1,0,0,0
2017,1,0.0,0,1,56.0,1,1,0,0,0,0
2016,2,0.0,0,0,108.3,0,178,1,0,2,0
2016,2,0.0,0,1,79.2,0,51,1,0,0,0
2016,1,0.0,0,0,52.56,1,62,1,0,0,0
2016,2,0.0,0,0,119.1,1,163,0,0,1,0
2016,2,0.0,0,2,35.15,1,40,0,0,0,0
2016,2,0.0,0,1,96.0,0,5,0,0,0,0
2017,2,0.0,0,1,74.25,1,329,1,0,1,0
2017,2,0.0,0,1,112.5,1,151,0,0,0,0
2016,2,0.0,0,1,140.0,0,21,1,0,0,0
2017,2,0.0,0,1,170.0,0,10,0,0,1,0
2017,2,0.0,0,1,277.0,1,70,1,0,0,0
2016,2,0.0,0,0,48.0,1,0,0,0,0,0
2016,2,0.0,0,0,81.0,0,21,0,0,0,0
2016,2,0.0,0,2,98.0,0,2,0,0,0,0
2016,3,0.0,0,0,139.86,0,54,1,0,0,0
2017,2,0.0,0,2,141.0,0,167,0,0,0,0
2015,2,0.0,0,0,74.25,0,33,0,0,0,0
2017,1,0.0,0,0,60.06,0,0,0,0,0,0
2016,1,0.0,0,1,92.4,1,105,0,0,0,0
2017,3,0.0,0,1,171.0,0,96,0,0,0,0
2016,2,0.0,0,1,68.61,0,39,0,0,0,0
2016,2,0.0,0,1,70.0,1,367,0,0,0,0
2016,2,0.0,0,1,58.0,1,0,0,0,0,1
2015,1,0.0,0,1,170.0,0,1,0,0,0,0
2017,2,0.0,0,1,112.67,0,462,0,0,0,0
2017,3,0.0,0,1,235.95,1,27,0,0,0,0
2016,2,0.0,0,1,0.0,0,67,0,0,1,0
2015,3,0.0,0,1,162.2,1,68,0,0,1,0
2016,2,0.0,0,0,93.0,0,8,0,0,0,0
2017,2,0.0,0,2,100.3,0,33,0,0,0,1
2017,1,0.0,0,1,83.0,1,24,0,0,0,1
2016,2,0.0,0,0,48.4,0,52,0,0,0,0
2017,2,0.0,0,1,161.1,1,0,0,0,0,1
2015,2,0.0,0,0,71.88,1,129,0,0,0,1
2017,1,0.0,0,0,80.0,0,75,1,0,0,0
2016,1,0.0,0,1,117.68,0,157,1,0,0,0
2015,2,0.0,0,2,0.0,0,10,0,0,0,0
2016,2,2.0,0,2,173.95,0,102,0,0,0,0
2016,2,0.0,0,1,115.0,0,301,0,0,0,0
2017,2,0.0,0,1,89.1,0,99,0,0,0,0
2017,2,0.0,0,0,104.0,1,239,0,0,0,0
2015,2,1.0,0,2,92.5,0,12,0,0,0,0
2017,2,0.0,0,0,75.0,1,23,0,0,2,1
2017,2,0.0,0,2,70.4,1,334,0,0,0,0
2016,2,0.0,0,0,63.75,0,63,0,0,0,0
2016,1,0.0,0,0,100.0,0,2,1,0,0,0
2017,2,0.0,0,2,115.0,0,15,0,0,0,0
2016,3,0.0,0,1,150.3,0,41,0,0,0,0
2016,2,0.0,0,0,83.58,0,200,1,0,0,0
2016,2,0.0,0,0,42.43,1,106,0,0,0,0
2016,2,0.0,0,1,41.46,0,72,0,0,1,1
2016,3,0.0,0,1,199.43,1,1,0,0,0,0
2016,2,0.0,0,1,125.1,0,104,0,0,0,0
2016,2,0.0,0,0,72.25,0,113,0,0,0,0
